t_s,ADC_mean
0.642,1142.66666666667
0.643,1140.33333333333
0.644,1139.66666666667
0.645,1135.66666666667
0.646,1140
0.647,1144.33333333333
0.648,1137
0.649,1138
0.65,1134.33333333333
0.651,1141
0.652,1140
0.653,1141.33333333333
0.654,1136.33333333333
0.655,1140.66666666667
0.656,1139.33333333333
0.657,1139.66666666667
0.658,1140.66666666667
0.659,1138.66666666667
0.66,1142.66666666667
0.661,1140.33333333333
0.662,1145
0.663,1137.66666666667
0.664,1141.33333333333
0.665,1134.33333333333
0.666,1138.66666666667
0.667,1135.66666666667
0.668,1135
0.669,1140.33333333333
0.67,1143.66666666667
0.671,1136.33333333333
0.672,1133
0.673,1143
0.674,1137.33333333333
0.675,1141.33333333333
0.676,1140.33333333333
0.677,1137.33333333333
0.678,1135
0.679,1140.33333333333
0.68,1138
0.681,1144
0.682,1141
0.683,1139.66666666667
0.684,1143.66666666667
0.685,1143
0.686,1137.66666666667
0.687,1135.66666666667
0.688,1137.33333333333
0.689,1138
0.69,1138.66666666667
0.691,1132
0.692,1137.66666666667
0.693,1141
0.694,1142.33333333333
0.695,1143
0.696,1134.66666666667
0.697,1144.33333333333
0.698,1142
0.699,1142.66666666667
0.7,1140.33333333333
0.701,1136.33333333333
0.702,1135.66666666667
0.703,1138.33333333333
0.704,1144.66666666667
0.705,1141.66666666667
0.706,1140
0.707,1144.33333333333
0.708,1136.66666666667
0.709,1140.33333333333
0.71,1143.66666666667
0.711,1145
0.712,1141.33333333333
0.713,1137.33333333333
0.714,1137.33333333333
0.715,1137.33333333333
0.716,1138.66666666667
0.717,1142.66666666667
0.718,1142.33333333333
0.719,1136
0.72,1143.33333333333
0.721,1137.33333333333
0.722,1142.66666666667
0.723,1141.66666666667
0.724,1144
0.725,1135.33333333333
0.726,1142
0.727,1134.66666666667
0.728,1141.66666666667
0.729,1137.66666666667
0.73,1143
0.731,1140.66666666667
0.732,1143.33333333333
0.733,1136
0.734,1134.33333333333
0.735,1142
0.736,1141
0.737,1139.66666666667
0.738,1145.66666666667
0.739,1140
0.74,1138.66666666667
0.741,1144.66666666667
0.742,1139.66666666667
0.743,1143.33333333333
0.744,1143.33333333333
0.745,1139.66666666667
0.746,1141.33333333333
0.747,1141.66666666667
0.748,1141.33333333333
0.749,1141.33333333333
0.75,1140
0.751,1143
0.752,1134.66666666667
0.753,1137.33333333333
0.754,1138.33333333333
0.755,1142.33333333333
0.756,1142.66666666667
0.757,1135
0.758,1137.66666666667
0.759,1141
0.76,1140
