t_s,ADC_mean
0.65,2177.66666666667
0.651,2181.33333333333
0.652,2169.66666666667
0.653,2175.33333333333
0.654,2180.66666666667
0.655,2179.33333333333
0.656,2179.66666666667
0.657,2190
0.658,2173.33333333333
0.659,2175.66666666667
0.66,2179
0.661,2176.66666666667
0.662,2181.33333333333
0.663,2176.66666666667
0.664,2178
0.665,2177.33333333333
0.666,2169.66666666667
0.667,2187.66666666667
0.668,2177.66666666667
0.669,2175
0.67,2191.66666666667
0.671,2172.66666666667
0.672,2179.66666666667
0.673,2176.66666666667
0.674,2176
0.675,2178.66666666667
0.676,2178.66666666667
0.677,2176
0.678,2177.33333333333
0.679,2172
0.68,2172
0.681,2183.33333333333
0.682,2172.33333333333
0.683,2173
0.684,2175.66666666667
0.685,2182.66666666667
0.686,2174.33333333333
0.687,2174
0.688,2176.33333333333
0.689,2175.33333333333
0.69,2180.66666666667
0.691,2173.66666666667
0.692,2172
0.693,2188.66666666667
0.694,2175.33333333333
0.695,2178.66666666667
0.696,2170
0.697,2171
0.698,2178.66666666667
0.699,2176.33333333333
0.7,2173
0.701,2177
0.702,2177.33333333333
0.703,2187
0.704,2173.66666666667
0.705,2174.33333333333
0.706,2186.66666666667
0.707,2181.33333333333
0.708,2176
0.709,2173.66666666667
0.71,2171.33333333333
0.711,2177.33333333333
0.712,2179.66666666667
0.713,2182
0.714,2179
0.715,2176
0.716,2179.33333333333
0.717,2173.66666666667
0.718,2176
0.719,2178.66666666667
0.72,2177
0.721,2168.33333333333
0.722,2174
0.723,2180
0.724,2173.33333333333
0.725,2180.66666666667
0.726,2176.66666666667
0.727,2180.33333333333
0.728,2184.33333333333
0.729,2173
0.73,2176.33333333333
0.731,2181
0.732,2170.66666666667
0.733,2179.66666666667
0.734,2174.33333333333
0.735,2177
0.736,2173.33333333333
0.737,2180.66666666667
0.738,2184.66666666667
0.739,2178.66666666667
0.74,2180
0.741,2179
0.742,2173.66666666667
0.743,2186.33333333333
0.744,2171.33333333333
0.745,2175
0.746,2179.33333333333
0.747,2176
0.748,2178.66666666667
