t_s,ADC_mean
0.972,2135.33333333333
0.973,2135
0.974,2130.66666666667
0.975,2131.33333333333
0.976,2139.33333333333
0.977,2135.33333333333
0.978,2141.66666666667
0.979,2138.66666666667
0.98,2138.33333333333
0.981,2135
0.982,2141.33333333333
0.983,2135.66666666667
0.984,2136.33333333333
0.985,2135
0.986,2135
0.987,2135.66666666667
0.988,2136
0.989,2142
0.99,2143.33333333333
0.991,2146.66666666667
0.992,2143.66666666667
0.993,2135.33333333333
0.994,2142.33333333333
0.995,2142
0.996,2137.66666666667
0.997,2137.66666666667
0.998,2142.66666666667
0.999,2131.33333333333
1,2134
