t_s,ADC_mean
0.847,1891.33333333333
0.848,1890.66666666667
0.849,1891
0.85,1889.66666666667
0.851,1886.66666666667
0.852,1892.66666666667
0.853,1891.66666666667
0.854,1894
0.855,1889.33333333333
0.856,1885
0.857,1896.33333333333
0.858,1888.33333333333
0.859,1893
0.86,1892.33333333333
0.861,1892
0.862,1894
0.863,1894
0.864,1888.66666666667
0.865,1885.66666666667
0.866,1899
0.867,1892.33333333333
0.868,1889.66666666667
0.869,1883.66666666667
0.87,1887.66666666667
0.871,1887
0.872,1888.66666666667
0.873,1886
0.874,1892
0.875,1895
0.876,1891.33333333333
0.877,1891.33333333333
0.878,1891
0.879,1884.33333333333
0.88,1890
0.881,1895
0.882,1889
0.883,1895.66666666667
0.884,1887
0.885,1893.66666666667
0.886,1888.66666666667
0.887,1892.33333333333
0.888,1892
0.889,1891.66666666667
0.89,1890.66666666667
0.891,1886.66666666667
0.892,1886.66666666667
0.893,1893.66666666667
0.894,1889.66666666667
0.895,1893.33333333333
0.896,1890.33333333333
0.897,1887.33333333333
0.898,1889.33333333333
0.899,1893
0.9,1895.66666666667
0.901,1890
0.902,1886
0.903,1886.33333333333
0.904,1897.66666666667
0.905,1890.66666666667
0.906,1891.33333333333
0.907,1889.66666666667
0.908,1891.33333333333
0.909,1888
0.91,1889
0.911,1889
0.912,1893.66666666667
0.913,1893.33333333333
0.914,1896
0.915,1891
0.916,1891.33333333333
0.917,1890.33333333333
0.918,1898
0.919,1894.66666666667
0.92,1889.66666666667
0.921,1893.66666666667
0.922,1891.33333333333
0.923,1890.66666666667
0.924,1891
0.925,1893.66666666667
0.926,1894.33333333333
0.927,1887.66666666667
0.928,1887.66666666667
0.929,1885
0.93,1889.66666666667
0.931,1890
0.932,1888.33333333333
0.933,1890.66666666667
0.934,1891.66666666667
0.935,1891.33333333333
0.936,1894.66666666667
0.937,1890.66666666667
0.938,1896
0.939,1884.33333333333
0.94,1898
0.941,1892.33333333333
0.942,1889.66666666667
0.943,1887
0.944,1889.66666666667
0.945,1895
0.946,1891
0.947,1898.66666666667
0.948,1891
0.949,1888.66666666667
0.95,1891
0.951,1891.33333333333
0.952,1888.66666666667
0.953,1892.33333333333
0.954,1889.33333333333
0.955,1895.66666666667
0.956,1888
0.957,1887.33333333333
0.958,1896.33333333333
0.959,1898.33333333333
0.96,1888
0.961,1888.66666666667
0.962,1892.33333333333
0.963,1893.66666666667
0.964,1890
0.965,1891.66666666667
0.966,1885.33333333333
0.967,1894.33333333333
0.968,1883.33333333333
0.969,1896.33333333333
0.97,1891.33333333333
0.971,1893
0.972,1894.33333333333
0.973,1891.66666666667
0.974,1890.66666666667
0.975,1888.66666666667
0.976,1891
0.977,1889
0.978,1891
0.979,1887.33333333333
0.98,1888
0.981,1889.33333333333
0.982,1890.66666666667
0.983,1890
0.984,1889.66666666667
0.985,1886
0.986,1888.33333333333
0.987,1889.66666666667
0.988,1896.33333333333
0.989,1892.66666666667
0.99,1893.33333333333
0.991,1893
0.992,1889.66666666667
0.993,1892.33333333333
0.994,1891
0.995,1890.66666666667
0.996,1886.66666666667
0.997,1888.66666666667
0.998,1888
0.999,1889.66666666667
1,1895.33333333333
